Company,Date,Negative,Neutral,Positive,Row_Tweets_Count
GILD,2020-06-02,0.1875,0.765625,0.046875,161
GILD,2020-06-03,0.15942028985507245,0.7536231884057971,0.08695652173913042,167
GILD,2020-06-04,0.09210526315789473,0.6710526315789473,0.2368421052631579,154
GILD,2020-06-05,0.125,0.796875,0.078125,174
GILD,2020-06-08,0.1411042944785276,0.7791411042944786,0.07975460122699386,343
GILD,2020-06-09,0.11864406779661014,0.7627118644067796,0.11864406779661014,151
GILD,2020-06-10,0.05555555555555555,0.8333333333333334,0.1111111111111111,131
GILD,2020-06-11,0.1153846153846154,0.6730769230769231,0.21153846153846154,152
GILD,2020-06-12,0.1836734693877551,0.7551020408163265,0.061224489795918366,119
GILD,2020-06-15,0.2388059701492537,0.7014925373134329,0.059701492537313425,166
GILD,2020-06-16,0.17105263157894735,0.6710526315789473,0.15789473684210525,150
GILD,2020-06-17,0.16666666666666666,0.7708333333333334,0.0625,137
GILD,2020-06-18,0.3,0.7,0.0,102
GILD,2020-06-19,0.040816326530612235,0.6938775510204082,0.2653061224489796,133
GILD,2020-06-22,0.05833333333333333,0.85,0.09166666666666666,275
GILD,2020-06-23,0.024390243902439025,0.9268292682926829,0.04878048780487805,181
GILD,2020-06-24,0.15625,0.734375,0.109375,159
GILD,2020-06-25,0.20481927710843373,0.6987951807228916,0.0963855421686747,170
GILD,2020-06-26,0.109375,0.796875,0.09375,169
GILD,2020-06-29,0.253125,0.6875,0.059375,491
GILD,2020-06-30,0.2432432432432433,0.6576576576576577,0.0990990990990991,228
GILD,2020-07-01,0.18032786885245905,0.7377049180327869,0.08196721311475409,229
GILD,2020-07-02,0.16666666666666666,0.7708333333333334,0.0625,106
GILD,2020-07-06,0.09090909090909093,0.8636363636363636,0.045454545454545456,160
GILD,2020-07-07,0.07692307692307693,0.8076923076923077,0.1153846153846154,96
GILD,2020-07-08,0.10810810810810813,0.8108108108108109,0.08108108108108109,148
GILD,2020-07-09,0.13333333333333333,0.8222222222222222,0.04444444444444445,87
GILD,2020-07-10,0.1152542372881356,0.7389830508474576,0.1457627118644068,426
GILD,2020-07-13,0.1097560975609756,0.6951219512195121,0.1951219512195122,170
GILD,2020-07-14,0.07142857142857142,0.8095238095238095,0.11904761904761905,111
GILD,2020-07-15,0.10256410256410256,0.7435897435897436,0.15384615384615385,125
GILD,2020-07-16,0.0784313725490196,0.8235294117647058,0.09803921568627452,101
GILD,2020-07-17,0.12121212121212123,0.7575757575757576,0.12121212121212123,156
GILD,2020-07-20,0.04166666666666666,0.8194444444444444,0.1388888888888889,168
GILD,2020-07-21,0.1016949152542373,0.8135593220338984,0.0847457627118644,142
GILD,2020-07-22,0.08108108108108109,0.8918918918918919,0.027027027027027032,97
GILD,2020-07-23,0.22857142857142854,0.7428571428571429,0.028571428571428567,97
GILD,2020-07-24,0.07865168539325842,0.8202247191011236,0.10112359550561796,167
GILD,2020-07-27,0.11627906976744184,0.8837209302325582,0.0,237
GILD,2020-07-28,0.10714285714285714,0.8392857142857143,0.05357142857142857,125
GILD,2020-07-29,0.15873015873015872,0.8095238095238095,0.031746031746031744,177
GILD,2020-07-30,0.2857142857142857,0.6666666666666666,0.047619047619047616,317
GILD,2020-07-31,0.18867924528301888,0.6981132075471698,0.11320754716981132,258
GILD,2020-08-03,0.1346153846153846,0.7115384615384616,0.15384615384615385,148
GILD,2020-08-04,0.125,0.78125,0.09375,109
GILD,2020-08-05,0.1956521739130435,0.8043478260869565,0.0,114
GILD,2020-08-06,0.2380952380952381,0.7142857142857143,0.047619047619047616,122
GILD,2020-08-07,0.08791208791208792,0.8571428571428571,0.054945054945054944,183
GILD,2020-08-10,0.06779661016949153,0.8474576271186439,0.0847457627118644,145
GILD,2020-08-11,0.2,0.7454545454545455,0.054545454545454536,190
GILD,2020-08-12,0.2558139534883721,0.6976744186046512,0.04651162790697674,115
GILD,2020-08-13,0.1282051282051282,0.7692307692307693,0.10256410256410256,124
GILD,2020-08-14,0.08108108108108109,0.8378378378378378,0.08108108108108109,105
GILD,2020-08-17,0.04444444444444445,0.7333333333333333,0.2222222222222222,122
GILD,2020-08-18,0.08823529411764706,0.75,0.16176470588235295,124
GILD,2020-08-19,0.3691588785046729,0.5700934579439252,0.060747663551401876,405
GILD,2020-08-20,0.3606557377049181,0.639344262295082,0.0,165
GILD,2020-08-21,0.18947368421052632,0.7894736842105263,0.021052631578947368,182
GILD,2020-08-24,0.18604651162790695,0.7906976744186046,0.02325581395348837,135
GILD,2020-08-25,0.08571428571428573,0.8285714285714286,0.08571428571428573,83
GILD,2020-08-26,0.12,0.72,0.16,79
GILD,2020-08-27,0.2272727272727273,0.7272727272727273,0.045454545454545456,79
GILD,2020-08-28,0.09615384615384616,0.8269230769230769,0.07692307692307693,103
GILD,2020-08-31,0.1020408163265306,0.7959183673469388,0.1020408163265306,113
GILD,2020-09-01,0.07017543859649122,0.8596491228070176,0.07017543859649122,142
GILD,2020-09-02,0.09090909090909093,0.8181818181818182,0.09090909090909093,99
GILD,2020-09-03,0.2222222222222222,0.7407407407407407,0.037037037037037035,94
GILD,2020-09-04,0.09302325581395347,0.8604651162790697,0.04651162790697674,116
GILD,2020-09-08,0.17391304347826084,0.8260869565217391,0.0,94
GILD,2020-09-09,0.2727272727272727,0.5909090909090909,0.13636363636363635,72
GILD,2020-09-10,0.12903225806451613,0.8709677419354839,0.0,77
GILD,2020-09-11,0.17647058823529413,0.7647058823529411,0.05882352941176471,85
GILD,2020-09-14,0.15736040609137056,0.700507614213198,0.14213197969543148,535
GILD,2020-09-15,0.0,0.927536231884058,0.07246376811594203,181
GILD,2020-09-16,0.0425531914893617,0.9574468085106383,0.0,121
GILD,2020-09-17,0.12903225806451613,0.7419354838709677,0.12903225806451613,87
GILD,2020-09-18,0.16216216216216214,0.7837837837837838,0.054054054054054064,102
GILD,2020-09-21,0.2972972972972973,0.6216216216216216,0.08108108108108109,138
GILD,2020-09-22,0.17857142857142858,0.8214285714285714,0.0,86
GILD,2020-09-23,0.14705882352941174,0.7647058823529411,0.08823529411764706,130
GILD,2020-09-24,0.16,0.8,0.04,130
GILD,2020-09-25,0.08771929824561403,0.8596491228070176,0.05263157894736842,132
GILD,2020-09-28,0.1176470588235294,0.7647058823529411,0.1176470588235294,56
GILD,2020-09-29,0.14285714285714285,0.8571428571428571,0.0,70
GILD,2020-09-30,0.05128205128205128,0.7948717948717948,0.15384615384615385,98
GILD,2020-10-01,0.15584415584415584,0.7792207792207793,0.06493506493506493,163
GILD,2020-10-02,0.15492957746478872,0.7183098591549296,0.1267605633802817,130
GILD,2020-10-05,0.09580838323353294,0.7365269461077845,0.16766467065868262,306
GILD,2020-10-06,0.2295081967213115,0.6229508196721312,0.14754098360655735,146
GILD,2020-10-07,0.16666666666666666,0.7592592592592593,0.07407407407407407,166
GILD,2020-10-08,0.11320754716981132,0.7264150943396226,0.16037735849056606,186
GILD,2020-10-09,0.14705882352941174,0.7549019607843137,0.09803921568627452,284
GILD,2020-10-12,0.15384615384615385,0.7179487179487181,0.1282051282051282,113
GILD,2020-10-13,0.14705882352941174,0.7352941176470589,0.1176470588235294,97
GILD,2020-10-14,0.023809523809523808,0.9523809523809524,0.023809523809523808,95
GILD,2020-10-15,0.3283582089552239,0.6268656716417911,0.04477611940298507,125
GILD,2020-10-16,0.4076923076923077,0.5384615384615384,0.05384615384615385,209
GILD,2020-10-19,0.19696969696969696,0.7121212121212122,0.09090909090909093,188
GILD,2020-10-20,0.3409090909090909,0.5909090909090909,0.06818181818181818,160
GILD,2020-10-21,0.09090909090909093,0.8181818181818182,0.09090909090909093,126
GILD,2020-10-22,0.10909090909090907,0.7818181818181819,0.10909090909090907,500
GILD,2020-10-23,0.20320855614973266,0.6818181818181818,0.11497326203208555,682
GILD,2020-10-26,0.2028985507246377,0.7101449275362319,0.08695652173913042,150
GILD,2020-10-27,0.15789473684210525,0.7017543859649122,0.14035087719298245,95
GILD,2020-10-28,0.11486486486486487,0.7432432432432432,0.14189189189189189,272
GILD,2020-10-29,0.20560747663551399,0.7009345794392523,0.09345794392523364,188
GILD,2020-10-30,0.25925925925925924,0.6666666666666666,0.07407407407407407,88
GILD,2020-11-02,0.3103448275862069,0.6551724137931034,0.03448275862068965,73
GILD,2020-11-03,0.09375,0.875,0.03125,62
GILD,2020-11-04,0.08333333333333333,0.875,0.04166666666666666,63
GILD,2020-11-05,0.0967741935483871,0.8709677419354839,0.03225806451612903,63
GILD,2020-11-06,0.0,0.9523809523809524,0.047619047619047616,54
GILD,2020-11-09,0.09090909090909093,0.7727272727272727,0.13636363636363635,63
GILD,2020-11-10,0.16666666666666666,0.7777777777777778,0.05555555555555555,55
GILD,2020-11-11,0.16666666666666666,0.8333333333333334,0.0,49
GILD,2020-11-12,0.2222222222222222,0.7777777777777778,0.0,37
GILD,2020-11-13,0.17647058823529413,0.8235294117647058,0.0,45
GILD,2020-11-16,0.03448275862068965,0.7931034482758621,0.1724137931034483,78
GILD,2020-11-17,0.2727272727272727,0.5454545454545454,0.18181818181818185,34
GILD,2020-11-18,0.030303030303030307,0.8787878787878788,0.09090909090909093,68
GILD,2020-11-19,0.07407407407407407,0.8148148148148148,0.1111111111111111,52
GILD,2020-11-20,0.46875,0.515625,0.015625,202
GILD,2020-11-23,0.20689655172413796,0.7241379310344828,0.06896551724137931,69
GILD,2020-11-24,0.10344827586206896,0.7931034482758621,0.10344827586206896,76
GILD,2020-11-25,0.15789473684210525,0.8421052631578947,0.0,47
GILD,2020-11-27,0.25,0.75,0.0,29
GILD,2020-11-30,0.060606060606060615,0.7575757575757576,0.18181818181818185,75
GILD,2020-12-01,0.06666666666666668,0.8666666666666667,0.06666666666666668,76
GILD,2020-12-02,0.0,0.9,0.1,46
GILD,2020-12-03,0.2272727272727273,0.6818181818181818,0.09090909090909093,58
GILD,2020-12-04,0.2222222222222222,0.7777777777777778,0.0,52
GILD,2020-12-07,0.05084745762711865,0.7457627118644068,0.2033898305084746,93
GILD,2020-12-08,0.1,0.8333333333333334,0.06666666666666668,66
GILD,2020-12-09,0.05882352941176471,0.7058823529411765,0.2352941176470588,42
GILD,2020-12-10,0.06666666666666668,0.8666666666666667,0.06666666666666668,146
GILD,2020-12-11,0.05128205128205128,0.7948717948717948,0.15384615384615385,59
GILD,2020-12-14,0.13043478260869565,0.7391304347826086,0.13043478260869565,54
GILD,2020-12-15,0.17391304347826084,0.8043478260869565,0.021739130434782608,77
GILD,2020-12-16,0.2828282828282828,0.6666666666666666,0.0505050505050505,144
GILD,2020-12-17,0.07407407407407407,0.7777777777777778,0.14814814814814814,67
GILD,2020-12-18,0.15151515151515152,0.7272727272727273,0.12121212121212123,69
GILD,2020-12-21,0.2,0.75,0.05,65
GILD,2020-12-22,0.14545454545454545,0.7818181818181819,0.07272727272727272,107
GILD,2020-12-23,0.07142857142857142,0.75,0.17857142857142858,58
GILD,2020-12-24,0.17647058823529413,0.7058823529411765,0.1176470588235294,38
GILD,2020-12-28,0.07142857142857142,0.7142857142857143,0.21428571428571427,45
GILD,2020-12-29,0.19230769230769232,0.7307692307692307,0.07692307692307693,61
GILD,2020-12-30,0.13793103448275862,0.6896551724137931,0.1724137931034483,99
GILD,2020-12-31,0.10638297872340426,0.7872340425531915,0.10638297872340426,96
GILD,2021-01-04,0.11320754716981132,0.7169811320754716,0.16981132075471694,117
GILD,2021-01-05,0.07692307692307693,0.8461538461538461,0.07692307692307693,70
GILD,2021-01-06,0.03571428571428571,0.7678571428571429,0.19642857142857145,96
GILD,2021-01-07,0.022727272727272728,0.7727272727272727,0.20454545454545456,84
GILD,2021-01-08,0.2727272727272727,0.7272727272727273,0.0,57
GILD,2021-01-11,0.06,0.85,0.09,172
GILD,2021-01-12,0.061224489795918366,0.8571428571428571,0.08163265306122447,94
GILD,2021-01-13,0.0967741935483871,0.9032258064516128,0.0,73
GILD,2021-01-14,0.0,0.8378378378378378,0.16216216216216214,58
GILD,2021-01-15,0.19444444444444445,0.6944444444444444,0.1111111111111111,66
GILD,2021-01-19,0.06504065040650407,0.6910569105691057,0.24390243902439024,207
